# SDSS DR7 selection function from McGreer et al. (2013)
# corrected for cosmology in M1450
# corrected for photometric and spectroscopic incompleteness
# this is only for the riz inclusion box and not for griz stellar locus outlier selection
# -> maybe not trustworthy at z<4.6, Richards et al. selection function is ~1 but McGreer's is ~0
# Tile dz and dmag set using tiling.py with z_tolerance = 0.0100 and mag_tolerance = 0.0010; see unique values at end of file.
# Tile sizes are non-uniform only a low redshift due to host-galaxy correction.
# counter   z   M1450   p   dz   dmag 
   80  4.575  -27.18  0.57309  0.0500  0.100
   81  4.575  -27.08  0.53247  0.0500  0.100
   82  4.575  -26.98  0.53699  0.0500  0.100
   83  4.575  -26.88  0.42417  0.0500  0.100
   84  4.575  -26.78  0.48735  0.0500  0.100
   85  4.575  -26.68  0.55955  0.0500  0.100
   86  4.575  -26.58  0.51442  0.0500  0.100
   87  4.575  -26.48  0.44674  0.0500  0.100
   88  4.575  -26.38  0.47381  0.0500  0.100
   89  4.575  -26.28  0.50089  0.0500  0.100
   90  4.575  -26.18  0.43320  0.0500  0.100
   91  4.575  -26.08  0.41966  0.0500  0.100
   92  4.575  -25.98  0.43320  0.0500  0.100
   93  4.575  -25.88  0.45125  0.0500  0.100
   94  4.575  -25.78  0.32490  0.0500  0.100
   95  4.575  -25.68  0.05415  0.0500  0.100
   96  4.575  -25.58  0.01354  0.0500  0.100
   97  4.575  -25.48  0.00451  0.0500  0.100
   98  4.575  -25.38  0.00000  0.0500  0.100
   99  4.575  -25.28  0.00000  0.0500  0.100
  100  4.575  -25.18  0.00000  0.0500  0.100
  101  4.575  -25.08  0.00000  0.0500  0.100
  102  4.575  -24.98  0.00000  0.0500  0.100
  103  4.575  -24.88  0.00000  0.0500  0.100
  104  4.575  -24.78  0.00000  0.0500  0.100
  105  4.575  -24.68  0.00000  0.0500  0.100
  106  4.575  -24.58  0.00000  0.0500  0.100
  107  4.625  -29.78  0.00903  0.0500  0.100
  108  4.625  -29.68  0.00451  0.0500  0.100
  109  4.625  -29.58  0.01354  0.0500  0.100
  110  4.625  -29.48  0.02708  0.0500  0.100
  111  4.625  -29.38  0.03159  0.0500  0.100
  112  4.625  -29.28  0.04061  0.0500  0.100
  113  4.625  -29.18  0.08123  0.0500  0.100
  114  4.625  -29.08  0.12635  0.0500  0.100
  115  4.625  -28.98  0.20758  0.0500  0.100
  116  4.625  -28.88  0.30234  0.0500  0.100
  117  4.625  -28.78  0.32490  0.0500  0.100
  118  4.625  -28.68  0.43771  0.0500  0.100
  119  4.625  -28.58  0.53247  0.0500  0.100
  120  4.625  -28.48  0.60016  0.0500  0.100
  121  4.625  -28.38  0.65883  0.0500  0.100
  122  4.625  -28.28  0.72200  0.0500  0.100
  123  4.625  -28.18  0.80322  0.0500  0.100
  124  4.625  -28.08  0.81225  0.0500  0.100
  125  4.625  -27.98  0.81225  0.0500  0.100
  126  4.625  -27.88  0.82579  0.0500  0.100
  127  4.625  -27.78  0.83030  0.0500  0.100
  128  4.625  -27.68  0.84835  0.0500  0.100
  129  4.625  -27.58  0.84835  0.0500  0.100
  130  4.625  -27.48  0.85286  0.0500  0.100
  131  4.625  -27.38  0.82127  0.0500  0.100
  132  4.625  -27.28  0.83030  0.0500  0.100
  133  4.625  -27.18  0.83030  0.0500  0.100
  134  4.625  -27.08  0.80322  0.0500  0.100
  135  4.625  -26.98  0.80774  0.0500  0.100
  136  4.625  -26.88  0.78969  0.0500  0.100
  137  4.625  -26.78  0.75810  0.0500  0.100
  138  4.625  -26.68  0.77615  0.0500  0.100
  139  4.625  -26.58  0.80774  0.0500  0.100
  140  4.625  -26.48  0.73554  0.0500  0.100
  141  4.625  -26.38  0.72200  0.0500  0.100
  142  4.625  -26.28  0.74907  0.0500  0.100
  143  4.625  -26.18  0.75359  0.0500  0.100
  144  4.625  -26.08  0.74907  0.0500  0.100
  145  4.625  -25.98  0.62273  0.0500  0.100
  146  4.625  -25.88  0.64077  0.0500  0.100
  147  4.625  -25.78  0.52345  0.0500  0.100
  148  4.625  -25.68  0.22111  0.0500  0.100
  149  4.625  -25.58  0.00451  0.0500  0.100
  150  4.625  -25.48  0.00451  0.0500  0.100
  151  4.625  -25.38  0.00000  0.0500  0.100
  152  4.625  -25.28  0.00000  0.0500  0.100
  153  4.625  -25.18  0.00451  0.0500  0.100
  154  4.625  -25.08  0.00000  0.0500  0.100
  155  4.625  -24.98  0.00000  0.0500  0.100
  156  4.625  -24.88  0.00000  0.0500  0.100
  157  4.625  -24.78  0.00000  0.0500  0.100
  158  4.625  -24.68  0.00000  0.0500  0.100
  159  4.625  -24.58  0.00000  0.0500  0.100
  160  4.675  -29.78  0.01354  0.0500  0.100
  161  4.675  -29.68  0.07220  0.0500  0.100
  162  4.675  -29.58  0.06318  0.0500  0.100
  163  4.675  -29.48  0.09928  0.0500  0.100
  164  4.675  -29.38  0.18501  0.0500  0.100
  165  4.675  -29.28  0.24819  0.0500  0.100
  166  4.675  -29.18  0.34295  0.0500  0.100
  167  4.675  -29.08  0.39710  0.0500  0.100
  168  4.675  -28.98  0.53247  0.0500  0.100
  169  4.675  -28.88  0.54601  0.0500  0.100
  170  4.675  -28.78  0.60467  0.0500  0.100
  171  4.675  -28.68  0.64529  0.0500  0.100
  172  4.675  -28.58  0.69944  0.0500  0.100
  173  4.675  -28.48  0.77615  0.0500  0.100
  174  4.675  -28.38  0.80774  0.0500  0.100
  175  4.675  -28.28  0.80774  0.0500  0.100
  176  4.675  -28.18  0.87091  0.0500  0.100
  177  4.675  -28.08  0.87091  0.0500  0.100
  178  4.675  -27.98  0.88445  0.0500  0.100
  179  4.675  -27.88  0.87994  0.0500  0.100
  180  4.675  -27.78  0.89347  0.0500  0.100
  181  4.675  -27.68  0.87994  0.0500  0.100
  182  4.675  -27.58  0.88896  0.0500  0.100
  183  4.675  -27.48  0.89347  0.0500  0.100
  184  4.675  -27.38  0.86640  0.0500  0.100
  185  4.675  -27.28  0.87994  0.0500  0.100
  186  4.675  -27.18  0.87543  0.0500  0.100
  187  4.675  -27.08  0.87543  0.0500  0.100
  188  4.675  -26.98  0.87543  0.0500  0.100
  189  4.675  -26.88  0.89799  0.0500  0.100
  190  4.675  -26.78  0.85737  0.0500  0.100
  191  4.675  -26.68  0.83933  0.0500  0.100
  192  4.675  -26.58  0.84835  0.0500  0.100
  193  4.675  -26.48  0.84835  0.0500  0.100
  194  4.675  -26.38  0.86640  0.0500  0.100
  195  4.675  -26.28  0.83481  0.0500  0.100
  196  4.675  -26.18  0.82127  0.0500  0.100
  197  4.675  -26.08  0.82579  0.0500  0.100
  198  4.675  -25.98  0.80322  0.0500  0.100
  199  4.675  -25.88  0.81225  0.0500  0.100
  200  4.675  -25.78  0.54601  0.0500  0.100
  201  4.675  -25.68  0.25270  0.0500  0.100
  202  4.675  -25.58  0.02256  0.0500  0.100
  203  4.675  -25.48  0.01805  0.0500  0.100
  204  4.675  -25.38  0.00000  0.0500  0.100
  205  4.675  -25.28  0.00000  0.0500  0.100
  206  4.675  -25.18  0.00000  0.0500  0.100
  207  4.675  -25.08  0.00000  0.0500  0.100
  208  4.675  -24.98  0.00000  0.0500  0.100
  209  4.675  -24.88  0.00000  0.0500  0.100
  210  4.675  -24.78  0.00000  0.0500  0.100
