# Selection function for SDSS Overlap Region z~6 survey (Jiang et al. 2016, arXiv:1610.05369)
# provided by Linhua Jiang
# Tile dz and dmag set using tiling.py with z_tolerance = 0.0100 and mag_tolerance = 0.0010; see unique values at end of file.
# Tile sizes are non-uniform only at low redshift due to host-galaxy correction.
# counter   z   M1450   p   dz   dmag
  163  5.800  -26.10  0.49600  0.0500  0.100
  164  5.800  -26.00  0.40900  0.0500  0.100
  165  5.800  -25.90  0.27800  0.0500  0.100
  166  5.800  -25.80  0.12200  0.0500  0.100
  167  5.800  -25.70  0.02600  0.0500  0.100
  168  5.800  -25.60  0.00100  0.0500  0.100
  169  5.800  -25.50  0.00000  0.0500  0.100
  170  5.800  -25.40  0.00000  0.0500  0.100
  171  5.800  -25.30  0.00000  0.0500  0.100
  172  5.800  -25.20  0.00000  0.0500  0.100
  173  5.800  -25.10  0.00000  0.0500  0.100
  174  5.800  -25.00  0.00000  0.0500  0.100
  175  5.800  -24.90  0.00000  0.0500  0.100
  176  5.850  -28.30  0.00000  0.0500  0.100
  177  5.850  -28.20  0.00000  0.0500  0.100
  178  5.850  -28.10  0.00000  0.0500  0.100
  179  5.850  -28.00  0.00000  0.0500  0.100
  180  5.850  -27.90  0.00000  0.0500  0.100
  181  5.850  -27.80  0.00000  0.0500  0.100
  182  5.850  -27.70  0.00000  0.0500  0.100
  183  5.850  -27.60  0.00000  0.0500  0.100
  184  5.850  -27.50  0.00000  0.0500  0.100
  185  5.850  -27.40  0.00000  0.0500  0.100
  186  5.850  -27.30  0.00000  0.0500  0.100
  187  5.850  -27.20  0.00000  0.0500  0.100
  188  5.850  -27.10  0.00100  0.0500  0.100
  189  5.850  -27.00  0.00600  0.0500  0.100
  190  5.850  -26.90  0.02400  0.0500  0.100
  191  5.850  -26.80  0.07500  0.0500  0.100
  192  5.850  -26.70  0.16100  0.0500  0.100
  193  5.850  -26.60  0.27500  0.0500  0.100
  194  5.850  -26.50  0.41900  0.0500  0.100
  195  5.850  -26.40  0.55700  0.0500  0.100
  196  5.850  -26.30  0.64300  0.0500  0.100
  197  5.850  -26.20  0.65700  0.0500  0.100
  198  5.850  -26.10  0.59100  0.0500  0.100
  199  5.850  -26.00  0.46800  0.0500  0.100
  200  5.850  -25.90  0.31000  0.0500  0.100
  201  5.850  -25.80  0.13300  0.0500  0.100
  202  5.850  -25.70  0.02400  0.0500  0.100
  203  5.850  -25.60  0.00100  0.0500  0.100
  204  5.850  -25.50  0.00000  0.0500  0.100
  205  5.850  -25.40  0.00000  0.0500  0.100
