# 2SLAQ selection function in SGP region (Croom et al. 2009, MNRAS, 392, 19)
# M1450 computed with imag corrected for host galaxy light (Croom et al. 2009, MNRAS, 392, 19) and Beta's SED
# selection function corrected for coverage completeness (not all targets observed, different for NGP and SGP regions, Fig 4 in Croom et al.)
# selection function corrected for spectroscopic completeness (redshift success, Fig 6b in Croom et al., only quality=1 redshifts considered)
# Tiles at z >= 2.2 removed from original file.
# Tile dz and dmag set using tiling.py with z_tolerance = 0.0100 and mag_tolerance = 0.0010; see unique values at end of file.
# Tile sizes are non-uniform only a low redshift due to host-galaxy correction.
# counter   z   M1450   p   dz   dmag 
  364  1.300  -22.84  0.59537  0.0500  0.250
  365  1.300  -22.59  0.55285  0.0500  0.250
  366  1.300  -22.34  0.46802  0.0500  0.250
  367  1.300  -22.09  0.42342  0.0500  0.250
  368  1.300  -21.84  0.41828  0.0500  0.250
  369  1.350  -25.68  0.82291  0.0500  0.250
  370  1.350  -25.43  0.84796  0.0500  0.250
  371  1.350  -25.18  0.86163  0.0500  0.250
  372  1.350  -24.93  0.83506  0.0500  0.250
  373  1.350  -24.68  0.73515  0.0500  0.250
  374  1.350  -24.43  0.58657  0.0500  0.250
  375  1.350  -24.18  0.41307  0.0500  0.250
  376  1.350  -23.93  0.35075  0.0500  0.250
  377  1.350  -23.68  0.35640  0.0500  0.250
  378  1.350  -23.43  0.25912  0.0500  0.250
  379  1.350  -23.18  0.41738  0.0500  0.250
  380  1.350  -22.93  0.59658  0.0500  0.250
  381  1.350  -22.68  0.55973  0.0500  0.250
  382  1.350  -22.43  0.46469  0.0500  0.250
  383  1.350  -22.18  0.42968  0.0500  0.250
  384  1.350  -21.93  0.40460  0.0500  0.250
  385  1.400  -25.77  0.82623  0.0500  0.250
  386  1.400  -25.52  0.85138  0.0500  0.250
  387  1.400  -25.27  0.86951  0.0500  0.250
  388  1.400  -25.02  0.83422  0.0500  0.250
  389  1.400  -24.77  0.73663  0.0500  0.250
  390  1.400  -24.52  0.58953  0.0500  0.250
  391  1.400  -24.27  0.41307  0.0500  0.250
  392  1.400  -24.02  0.35146  0.0500  0.250
  393  1.400  -23.77  0.35605  0.0500  0.250
  394  1.400  -23.52  0.25755  0.0500  0.250
  395  1.400  -23.27  0.41695  0.0500  0.250
  396  1.400  -23.02  0.59115  0.0500  0.250
  397  1.400  -22.77  0.55457  0.0500  0.250
  398  1.400  -22.52  0.46913  0.0500  0.250
  399  1.400  -22.27  0.42237  0.0500  0.250
  400  1.400  -22.02  0.41881  0.0500  0.250
  401  1.450  -25.85  0.82457  0.0500  0.250
  402  1.450  -25.60  0.84967  0.0500  0.250
  403  1.450  -25.35  0.87127  0.0500  0.250
  404  1.450  -25.10  0.83674  0.0500  0.250
  405  1.450  -24.85  0.73738  0.0500  0.250
  406  1.450  -24.60  0.58893  0.0500  0.250
  407  1.450  -24.35  0.41307  0.0500  0.250
  408  1.450  -24.10  0.35039  0.0500  0.250
  409  1.450  -23.85  0.35318  0.0500  0.250
  410  1.450  -23.60  0.25807  0.0500  0.250
  411  1.450  -23.35  0.41695  0.0500  0.250
  412  1.450  -23.10  0.58572  0.0500  0.250
  413  1.450  -22.85  0.54884  0.0500  0.250
  414  1.450  -22.60  0.44748  0.0500  0.250
  415  1.450  -22.35  0.41247  0.0500  0.255
  416  1.450  -22.09  0.40881  0.0500  0.260
  417  1.500  -25.92  0.82042  0.0500  0.250
  418  1.500  -25.67  0.84539  0.0500  0.250
  419  1.500  -25.42  0.86951  0.0500  0.250
  420  1.500  -25.17  0.83085  0.0500  0.250
  421  1.500  -24.92  0.72997  0.0500  0.250
  422  1.500  -24.67  0.58479  0.0500  0.250
  423  1.500  -24.42  0.40932  0.0500  0.250
  424  1.500  -24.17  0.34686  0.0500  0.250
  425  1.500  -23.92  0.35138  0.0500  0.250
  426  1.500  -23.67  0.25415  0.0500  0.250
  427  1.500  -23.42  0.40809  0.0500  0.250
  428  1.500  -23.17  0.57486  0.0500  0.250
