# Selection function for SDSS Stripe 82 z~6 survey (Jiang et al. 2016, arXiv:1610.05369)
# provided by Linhua Jiang
# Tile dz and dmag set using tiling.py with z_tolerance = 0.0100 and mag_tolerance = 0.0010; see unique values at end of file.
# Tile sizes are non-uniform only at low redshift due to host-galaxy correction.
# counter   z   M1450   p   dz   dmag
   49  5.650  -26.00  0.00600  0.0500  0.100
   50  5.650  -25.90  0.00600  0.0500  0.100
   51  5.650  -25.80  0.00200  0.0500  0.100
   52  5.650  -25.70  0.00300  0.0500  0.100
   53  5.650  -25.60  0.00400  0.0500  0.100
   54  5.650  -25.50  0.00100  0.0500  0.100
   55  5.650  -25.40  0.00200  0.0500  0.100
   56  5.650  -25.30  0.00300  0.0500  0.100
   57  5.650  -25.20  0.00600  0.0500  0.100
   58  5.650  -25.10  0.01000  0.0500  0.100
   59  5.650  -25.00  0.00700  0.0500  0.100
   60  5.650  -24.90  0.00300  0.0500  0.100
   61  5.650  -24.80  0.00300  0.0500  0.100
   62  5.650  -24.70  0.00300  0.0500  0.100
   63  5.650  -24.60  0.00500  0.0500  0.100
   64  5.650  -24.50  0.00400  0.0500  0.100
   65  5.650  -24.40  0.00200  0.0500  0.100
   66  5.650  -24.30  0.00100  0.0500  0.100
   67  5.650  -24.20  0.00100  0.0500  0.100
   68  5.650  -24.10  0.00100  0.0500  0.100
   69  5.650  -24.00  0.00100  0.0500  0.100
   70  5.650  -23.90  0.00100  0.0500  0.100
   71  5.700  -27.30  0.14900  0.0500  0.100
   72  5.700  -27.20  0.18500  0.0500  0.100
   73  5.700  -27.10  0.17700  0.0500  0.100
   74  5.700  -27.00  0.14700  0.0500  0.100
   75  5.700  -26.90  0.13100  0.0500  0.100
   76  5.700  -26.80  0.13600  0.0500  0.100
   77  5.700  -26.70  0.13100  0.0500  0.100
   78  5.700  -26.60  0.11300  0.0500  0.100
   79  5.700  -26.50  0.11300  0.0500  0.100
   80  5.700  -26.40  0.11800  0.0500  0.100
   81  5.700  -26.30  0.12100  0.0500  0.100
   82  5.700  -26.20  0.11600  0.0500  0.100
   83  5.700  -26.10  0.10700  0.0500  0.100
   84  5.700  -26.00  0.08800  0.0500  0.100
   85  5.700  -25.90  0.09600  0.0500  0.100
   86  5.700  -25.80  0.11300  0.0500  0.100
   87  5.700  -25.70  0.09500  0.0500  0.100
   88  5.700  -25.60  0.07400  0.0500  0.100
   89  5.700  -25.50  0.07000  0.0500  0.100
   90  5.700  -25.40  0.07800  0.0500  0.100
   91  5.700  -25.30  0.09500  0.0500  0.100
   92  5.700  -25.20  0.09900  0.0500  0.100
   93  5.700  -25.10  0.09100  0.0500  0.100
   94  5.700  -25.00  0.09800  0.0500  0.100
   95  5.700  -24.90  0.11000  0.0500  0.100
   96  5.700  -24.80  0.10700  0.0500  0.100
   97  5.700  -24.70  0.09700  0.0500  0.100
   98  5.700  -24.60  0.08600  0.0500  0.100
   99  5.700  -24.50  0.07400  0.0500  0.100
  100  5.700  -24.40  0.04500  0.0500  0.100
  101  5.700  -24.30  0.02500  0.0500  0.100
  102  5.700  -24.20  0.01200  0.0500  0.100
  103  5.700  -24.10  0.00700  0.0500  0.100
  104  5.700  -24.00  0.00700  0.0500  0.100
  105  5.700  -23.90  0.00700  0.0500  0.100
  106  5.750  -27.30  0.61700  0.0500  0.100
  107  5.750  -27.20  0.66300  0.0500  0.100
  108  5.750  -27.10  0.63200  0.0500  0.100
  109  5.750  -27.00  0.58400  0.0500  0.100
  110  5.750  -26.90  0.58900  0.0500  0.100
  111  5.750  -26.80  0.59100  0.0500  0.100
  112  5.750  -26.70  0.58000  0.0500  0.100
  113  5.750  -26.60  0.58900  0.0500  0.100
  114  5.750  -26.50  0.57600  0.0500  0.100
  115  5.750  -26.40  0.56600  0.0500  0.100
  116  5.750  -26.30  0.56000  0.0500  0.100
  117  5.750  -26.20  0.54000  0.0500  0.100
  118  5.750  -26.10  0.55500  0.0500  0.100
  119  5.750  -26.00  0.53900  0.0500  0.100
  120  5.750  -25.90  0.52500  0.0500  0.100
  121  5.750  -25.80  0.52200  0.0500  0.100
  122  5.750  -25.70  0.52700  0.0500  0.100
  123  5.750  -25.60  0.51400  0.0500  0.100
  124  5.750  -25.50  0.46900  0.0500  0.100
  125  5.750  -25.40  0.46900  0.0500  0.100
  126  5.750  -25.30  0.49000  0.0500  0.100
  127  5.750  -25.20  0.47300  0.0500  0.100
  128  5.750  -25.10  0.46500  0.0500  0.100
  129  5.750  -25.00  0.48100  0.0500  0.100
  130  5.750  -24.90  0.45700  0.0500  0.100
  131  5.750  -24.80  0.44600  0.0500  0.100
  132  5.750  -24.70  0.43500  0.0500  0.100
  133  5.750  -24.60  0.38200  0.0500  0.100
  134  5.750  -24.50  0.31500  0.0500  0.100
  135  5.750  -24.40  0.22100  0.0500  0.100
  136  5.750  -24.30  0.12600  0.0500  0.100
  137  5.750  -24.20  0.06100  0.0500  0.100
  138  5.750  -24.10  0.02900  0.0500  0.100
  139  5.750  -24.00  0.02500  0.0500  0.100
  140  5.750  -23.90  0.02500  0.0500  0.100
  141  5.800  -27.30  0.97400  0.0500  0.100
  142  5.800  -27.20  0.97200  0.0500  0.100
  143  5.800  -27.10  0.96400  0.0500  0.100
  144  5.800  -27.00  0.96500  0.0500  0.100
  145  5.800  -26.90  0.96200  0.0500  0.100
  146  5.800  -26.80  0.96000  0.0500  0.100
  147  5.800  -26.70  0.95300  0.0500  0.100
  148  5.800  -26.60  0.95200  0.0500  0.100
  149  5.800  -26.50  0.95000  0.0500  0.100
  150  5.800  -26.40  0.95100  0.0500  0.100
  151  5.800  -26.30  0.94800  0.0500  0.100
  152  5.800  -26.20  0.93600  0.0500  0.100
  153  5.800  -26.10  0.93800  0.0500  0.100
  154  5.800  -26.00  0.94700  0.0500  0.100
  155  5.800  -25.90  0.94800  0.0500  0.100
  156  5.800  -25.80  0.93200  0.0500  0.100
  157  5.800  -25.70  0.92400  0.0500  0.100
  158  5.800  -25.60  0.92200  0.0500  0.100
  159  5.800  -25.50  0.89800  0.0500  0.100
  160  5.800  -25.40  0.87800  0.0500  0.100
  161  5.800  -25.30  0.87200  0.0500  0.100
  162  5.800  -25.20  0.87500  0.0500  0.100
  163  5.800  -25.10  0.87300  0.0500  0.100
  164  5.800  -25.00  0.85700  0.0500  0.100
  165  5.800  -24.90  0.82600  0.0500  0.100
  166  5.800  -24.80  0.80100  0.0500  0.100
  167  5.800  -24.70  0.78600  0.0500  0.100
  168  5.800  -24.60  0.72400  0.0500  0.100
  169  5.800  -24.50  0.57800  0.0500  0.100
  170  5.800  -24.40  0.39700  0.0500  0.100
  171  5.800  -24.30  0.23500  0.0500  0.100
  172  5.800  -24.20  0.11900  0.0500  0.100
  173  5.800  -24.10  0.06100  0.0500  0.100
  174  5.800  -24.00  0.04300  0.0500  0.100
  175  5.800  -23.90  0.04100  0.0500  0.100
  176  5.850  -27.30  1.00000  0.0500  0.100
  177  5.850  -27.20  1.00000  0.0500  0.100
  178  5.850  -27.10  1.00000  0.0500  0.100
  179  5.850  -27.00  1.00000  0.0500  0.100
  180  5.850  -26.90  1.00000  0.0500  0.100
  181  5.850  -26.80  1.00000  0.0500  0.100
  182  5.850  -26.70  1.00000  0.0500  0.100
  183  5.850  -26.60  1.00000  0.0500  0.100
  184  5.850  -26.50  1.00000  0.0500  0.100
  185  5.850  -26.40  1.00000  0.0500  0.100
  186  5.850  -26.30  1.00000  0.0500  0.100
  187  5.850  -26.20  1.00000  0.0500  0.100
  188  5.850  -26.10  1.00000  0.0500  0.100
  189  5.850  -26.00  0.99900  0.0500  0.100
  190  5.850  -25.90  0.99900  0.0500  0.100
  191  5.850  -25.80  0.99700  0.0500  0.100
  192  5.850  -25.70  0.99600  0.0500  0.100
  193  5.850  -25.60  0.99300  0.0500  0.100
  194  5.850  -25.50  0.98800  0.0500  0.100
  195  5.850  -25.40  0.98600  0.0500  0.100
  196  5.850  -25.30  0.98500  0.0500  0.100
  197  5.850  -25.20  0.98100  0.0500  0.100
  198  5.850  -25.10  0.97000  0.0500  0.100
  199  5.850  -25.00  0.96100  0.0500  0.100
  200  5.850  -24.90  0.95000  0.0500  0.100
  201  5.850  -24.80  0.92700  0.0500  0.100
  202  5.850  -24.70  0.89700  0.0500  0.100
  203  5.850  -24.60  0.81700  0.0500  0.100
  204  5.850  -24.50  0.68900  0.0500  0.100
  205  5.850  -24.40  0.47900  0.0500  0.100
  206  5.850  -24.30  0.27700  0.0500  0.100
  207  5.850  -24.20  0.13900  0.0500  0.100
  208  5.850  -24.10  0.07200  0.0500  0.100
  209  5.850  -24.00  0.05300  0.0500  0.100
  210  5.850  -23.90  0.05000  0.0500  0.100
  211  5.900  -27.30  1.00000  0.0500  0.100
  212  5.900  -27.20  1.00000  0.0500  0.100
  213  5.900  -27.10  1.00000  0.0500  0.100
  214  5.900  -27.00  1.00000  0.0500  0.100
  215  5.900  -26.90  1.00000  0.0500  0.100
  216  5.900  -26.80  1.00000  0.0500  0.100
  217  5.900  -26.70  1.00000  0.0500  0.100
  218  5.900  -26.60  1.00000  0.0500  0.100
  219  5.900  -26.50  1.00000  0.0500  0.100
  220  5.900  -26.40  1.00000  0.0500  0.100
  221  5.900  -26.30  1.00000  0.0500  0.100
  222  5.900  -26.20  1.00000  0.0500  0.100
  223  5.900  -26.10  1.00000  0.0500  0.100
  224  5.900  -26.00  1.00000  0.0500  0.100
  225  5.900  -25.90  1.00000  0.0500  0.100
  226  5.900  -25.80  0.99900  0.0500  0.100
  227  5.900  -25.70  0.99900  0.0500  0.100
  228  5.900  -25.60  0.99800  0.0500  0.100
  229  5.900  -25.50  0.99700  0.0500  0.100
  230  5.900  -25.40  0.99500  0.0500  0.100
  231  5.900  -25.30  0.99200  0.0500  0.100
  232  5.900  -25.20  0.98800  0.0500  0.100
  233  5.900  -25.10  0.98100  0.0500  0.100
  234  5.900  -25.00  0.97400  0.0500  0.100
  235  5.900  -24.90  0.96500  0.0500  0.100
  236  5.900  -24.80  0.94500  0.0500  0.100
  237  5.900  -24.70  0.89800  0.0500  0.100
