# BOSS color selection function (Ross et al. 2013, ApJ, 773, 14)
# M1450 computed from imag with Beta's template,
# selection function corrected for mean spectroscopic completeness (fsc=0.962)
# Tile dz and dmag set using tiling.py with z_tolerance = 0.0100 and mag_tolerance = 0.0010; see unique values at end of file.
# Tile sizes are non-uniform only a low redshift due to host-galaxy correction.
# counter   z   M1450   p   dz   dmag 
  153  2.175  -25.00  0.08062  0.0500  0.100
  154  2.175  -24.90  0.13122  0.0500  0.100
  155  2.175  -24.80  0.11419  0.0500  0.100
  156  2.175  -24.70  0.05416  0.0500  0.100
  157  2.175  -24.60  0.11352  0.0500  0.100
  158  2.175  -24.50  0.11775  0.0500  0.100
  159  2.175  -24.40  0.07831  0.0500  0.100
  160  2.175  -24.30  0.11958  0.0500  0.100
  161  2.175  -24.20  0.07205  0.0500  0.100
  162  2.175  -24.10  0.14055  0.0500  0.100
  163  2.175  -24.00  0.07292  0.0500  0.100
  164  2.175  -23.90  0.07359  0.0500  0.100
  165  2.175  -23.80  0.09466  0.0500  0.100
  166  2.175  -23.70  0.09033  0.0500  0.100
  167  2.175  -23.60  0.08139  0.0500  0.100
  168  2.175  -23.50  0.06013  0.0500  0.100
  169  2.175  -23.40  0.08822  0.0500  0.100
  170  2.175  -23.30  0.06253  0.0500  0.100
  171  2.175  -23.20  0.07561  0.0500  0.100
  172  2.175  -23.10  0.03713  0.0500  0.100
  173  2.175  -23.00  0.01597  0.0500  0.100
  174  2.175  -22.90  0.02867  0.0500  0.100
  175  2.175  -22.80  0.03627  0.0500  0.100
  176  2.175  -22.70  0.01116  0.0500  0.100
  177  2.225  -27.06  0.00000  0.0500  0.100
  178  2.225  -26.96  0.00000  0.0500  0.100
  179  2.225  -26.86  0.00000  0.0500  0.100
  180  2.225  -26.76  0.16450  0.0500  0.100
  181  2.225  -26.66  0.35777  0.0500  0.100
  182  2.225  -26.56  0.35488  0.0500  0.100
  183  2.225  -26.46  0.35344  0.0500  0.100
  184  2.225  -26.36  0.25118  0.0500  0.100
  185  2.225  -26.26  0.35661  0.0500  0.100
  186  2.225  -26.16  0.41462  0.0500  0.100
  187  2.225  -26.06  0.37383  0.0500  0.100
  188  2.225  -25.96  0.47340  0.0500  0.100
  189  2.225  -25.86  0.36883  0.0500  0.100
  190  2.225  -25.76  0.45118  0.0500  0.100
  191  2.225  -25.66  0.50274  0.0500  0.100
  192  2.225  -25.56  0.49110  0.0500  0.100
  193  2.225  -25.46  0.47436  0.0500  0.100
  194  2.225  -25.36  0.39788  0.0500  0.100
  195  2.225  -25.26  0.46465  0.0500  0.100
