# Kashikawa et al. (2015, ApJ, 798, 28) selection function for Subaru High-z Quasar Survey (6.5deg2)
# provided by Nobunari Kashikawa
# cosmology is H_0=70km/s/Mpc, Omega_M=0.3, Omega_Lambda=0.7
# Tile dz and dmag set using tiling.py with z_tolerance = 0.0100 and mag_tolerance = 0.0010; see unique values at end of file.
# Tile sizes are non-uniform only at low redshift due to host-galaxy correction.
# counter   z   M1450   p   dz   dmag
  115  5.600  -21.80  0.00000  0.0500  0.050
  116  5.600  -21.75  0.00000  0.0500  0.050
  117  5.600  -21.70  0.00000  0.0500  0.050
  118  5.600  -21.65  0.00000  0.0500  0.050
  119  5.600  -21.60  0.00000  0.0500  0.050
  120  5.600  -21.55  0.00000  0.0500  0.050
  121  5.600  -21.50  0.00000  0.0500  0.050
  122  5.600  -21.45  0.00000  0.0500  0.050
  123  5.600  -21.40  0.00000  0.0500  0.050
  124  5.600  -21.35  0.00000  0.0500  0.050
  125  5.600  -21.30  0.00000  0.0500  0.050
  126  5.600  -21.25  0.00000  0.0500  0.050
  127  5.600  -21.20  0.00000  0.0500  0.050
  128  5.600  -21.15  0.00000  0.0500  0.050
  129  5.600  -21.10  0.00000  0.0500  0.050
  130  5.600  -21.05  0.00000  0.0500  0.050
  131  5.650  -27.50  0.00309  0.0500  0.050
  132  5.650  -27.45  0.00309  0.0500  0.050
  133  5.650  -27.40  0.00309  0.0500  0.050
  134  5.650  -27.35  0.00309  0.0500  0.050
  135  5.650  -27.30  0.00309  0.0500  0.050
  136  5.650  -27.25  0.00309  0.0500  0.050
  137  5.650  -27.20  0.00309  0.0500  0.050
  138  5.650  -27.15  0.00309  0.0500  0.050
  139  5.650  -27.10  0.00309  0.0500  0.050
  140  5.650  -27.05  0.00315  0.0500  0.050
  141  5.650  -27.00  0.00323  0.0500  0.050
  142  5.650  -26.95  0.00330  0.0500  0.050
  143  5.650  -26.90  0.00338  0.0500  0.050
  144  5.650  -26.85  0.00346  0.0500  0.050
  145  5.650  -26.80  0.00353  0.0500  0.050
  146  5.650  -26.75  0.00361  0.0500  0.050
  147  5.650  -26.70  0.00369  0.0500  0.050
  148  5.650  -26.65  0.00377  0.0500  0.050
  149  5.650  -26.60  0.00384  0.0500  0.050
  150  5.650  -26.55  0.00392  0.0500  0.050
  151  5.650  -26.50  0.00400  0.0500  0.050
  152  5.650  -26.45  0.00407  0.0500  0.050
  153  5.650  -26.40  0.00415  0.0500  0.050
  154  5.650  -26.35  0.00423  0.0500  0.050
  155  5.650  -26.30  0.00431  0.0500  0.050
  156  5.650  -26.25  0.00438  0.0500  0.050
  157  5.650  -26.20  0.00446  0.0500  0.050
  158  5.650  -26.15  0.00454  0.0500  0.050
  159  5.650  -26.10  0.00461  0.0500  0.050
  160  5.650  -26.05  0.00464  0.0500  0.050
  161  5.650  -26.00  0.00466  0.0500  0.050
  162  5.650  -25.95  0.00467  0.0500  0.050
  163  5.650  -25.90  0.00469  0.0500  0.050
  164  5.650  -25.85  0.00470  0.0500  0.050
  165  5.650  -25.80  0.00472  0.0500  0.050
  166  5.650  -25.75  0.00473  0.0500  0.050
  167  5.650  -25.70  0.00475  0.0500  0.050
  168  5.650  -25.65  0.00477  0.0500  0.050
  169  5.650  -25.60  0.00478  0.0500  0.050
  170  5.650  -25.55  0.00480  0.0500  0.050
  171  5.650  -25.50  0.00481  0.0500  0.050
  172  5.650  -25.45  0.00483  0.0500  0.050
  173  5.650  -25.40  0.00484  0.0500  0.050
  174  5.650  -25.35  0.00486  0.0500  0.050
  175  5.650  -25.30  0.00487  0.0500  0.050
  176  5.650  -25.25  0.00489  0.0500  0.050
  177  5.650  -25.20  0.00490  0.0500  0.050
  178  5.650  -25.15  0.00492  0.0500  0.050
  179  5.650  -25.10  0.00494  0.0500  0.050
  180  5.650  -25.05  0.00497  0.0500  0.050
  181  5.650  -25.00  0.00502  0.0500  0.050
  182  5.650  -24.95  0.00507  0.0500  0.050
  183  5.650  -24.90  0.00511  0.0500  0.050
  184  5.650  -24.85  0.00516  0.0500  0.050
  185  5.650  -24.80  0.00521  0.0500  0.050
  186  5.650  -24.75  0.00525  0.0500  0.050
  187  5.650  -24.70  0.00530  0.0500  0.050
  188  5.650  -24.65  0.00534  0.0500  0.050
  189  5.650  -24.60  0.00539  0.0500  0.050
  190  5.650  -24.55  0.00544  0.0500  0.050
  191  5.650  -24.50  0.00548  0.0500  0.050
  192  5.650  -24.45  0.00553  0.0500  0.050
  193  5.650  -24.40  0.00558  0.0500  0.050
  194  5.650  -24.35  0.00562  0.0500  0.050
  195  5.650  -24.30  0.00567  0.0500  0.050
  196  5.650  -24.25  0.00572  0.0500  0.050
  197  5.650  -24.20  0.00576  0.0500  0.050
  198  5.650  -24.15  0.00581  0.0500  0.050
  199  5.650  -24.10  0.00586  0.0500  0.050
  200  5.650  -24.05  0.00584  0.0500  0.050
  201  5.650  -24.00  0.00581  0.0500  0.050
  202  5.650  -23.95  0.00578  0.0500  0.050
  203  5.650  -23.90  0.00575  0.0500  0.050
  204  5.650  -23.85  0.00572  0.0500  0.050
  205  5.650  -23.80  0.00569  0.0500  0.050
  206  5.650  -23.75  0.00565  0.0500  0.050
  207  5.650  -23.70  0.00562  0.0500  0.050
  208  5.650  -23.65  0.00559  0.0500  0.050
  209  5.650  -23.60  0.00556  0.0500  0.050
  210  5.650  -23.55  0.00553  0.0500  0.050
  211  5.650  -23.50  0.00550  0.0500  0.050
  212  5.650  -23.45  0.00547  0.0500  0.050
  213  5.650  -23.40  0.00544  0.0500  0.050
  214  5.650  -23.35  0.00541  0.0500  0.050
  215  5.650  -23.30  0.00538  0.0500  0.050
  216  5.650  -23.25  0.00535  0.0500  0.050
  217  5.650  -23.20  0.00532  0.0500  0.050
  218  5.650  -23.15  0.00528  0.0500  0.050
  219  5.650  -23.10  0.00525  0.0500  0.050
  220  5.650  -23.05  0.00511  0.0500  0.050
  221  5.650  -23.00  0.00494  0.0500  0.050
  222  5.650  -22.95  0.00477  0.0500  0.050
  223  5.650  -22.90  0.00460  0.0500  0.050
  224  5.650  -22.85  0.00443  0.0500  0.050
  225  5.650  -22.80  0.00426  0.0500  0.050
  226  5.650  -22.75  0.00409  0.0500  0.050
  227  5.650  -22.70  0.00392  0.0500  0.050
  228  5.650  -22.65  0.00375  0.0500  0.050
  229  5.650  -22.60  0.00358  0.0500  0.050
  230  5.650  -22.55  0.00341  0.0500  0.050
  231  5.650  -22.50  0.00324  0.0500  0.050
  232  5.650  -22.45  0.00307  0.0500  0.050
  233  5.650  -22.40  0.00290  0.0500  0.050
  234  5.650  -22.35  0.00274  0.0500  0.050
  235  5.650  -22.30  0.00256  0.0500  0.050
  236  5.650  -22.25  0.00240  0.0500  0.050
  237  5.650  -22.20  0.00222  0.0500  0.050
  238  5.650  -22.15  0.00206  0.0500  0.050
  239  5.650  -22.10  0.00189  0.0500  0.050
  240  5.650  -22.05  0.00178  0.0500  0.050
  241  5.650  -22.00  0.00169  0.0500  0.050
  242  5.650  -21.95  0.00159  0.0500  0.050
  243  5.650  -21.90  0.00150  0.0500  0.050
  244  5.650  -21.85  0.00141  0.0500  0.050
  245  5.650  -21.80  0.00132  0.0500  0.050
  246  5.650  -21.75  0.00122  0.0500  0.050
  247  5.650  -21.70  0.00113  0.0500  0.050
  248  5.650  -21.65  0.00104  0.0500  0.050
  249  5.650  -21.60  0.00094  0.0500  0.050
  250  5.650  -21.55  0.00085  0.0500  0.050
  251  5.650  -21.50  0.00076  0.0500  0.050
  252  5.650  -21.45  0.00067  0.0500  0.050
  253  5.650  -21.40  0.00057  0.0500  0.050
  254  5.650  -21.35  0.00048  0.0500  0.050
  255  5.650  -21.30  0.00039  0.0500  0.050
  256  5.650  -21.25  0.00030  0.0500  0.050
  257  5.650  -21.20  0.00020  0.0500  0.050
  258  5.650  -21.15  0.00011  0.0500  0.050
  259  5.650  -21.10  0.00002  0.0500  0.050
  260  5.650  -21.05  0.00000  0.0500  0.050
  261  5.700  -27.50  0.00394  0.0500  0.050
  262  5.700  -27.45  0.00394  0.0500  0.050
  263  5.700  -27.40  0.00394  0.0500  0.050
  264  5.700  -27.35  0.00394  0.0500  0.050
  265  5.700  -27.30  0.00394  0.0500  0.050
  266  5.700  -27.25  0.00394  0.0500  0.050
  267  5.700  -27.20  0.00394  0.0500  0.050
  268  5.700  -27.15  0.00394  0.0500  0.050
  269  5.700  -27.10  0.00394  0.0500  0.050
  270  5.700  -27.05  0.00397  0.0500  0.050
  271  5.700  -27.00  0.00399  0.0500  0.050
  272  5.700  -26.95  0.00403  0.0500  0.050
  273  5.700  -26.90  0.00405  0.0500  0.050
  274  5.700  -26.85  0.00409  0.0500  0.050
  275  5.700  -26.80  0.00411  0.0500  0.050
  276  5.700  -26.75  0.00415  0.0500  0.050
  277  5.700  -26.70  0.00417  0.0500  0.050
  278  5.700  -26.65  0.00421  0.0500  0.050
  279  5.700  -26.60  0.00423  0.0500  0.050
  280  5.700  -26.55  0.00427  0.0500  0.050
  281  5.700  -26.50  0.00429  0.0500  0.050
  282  5.700  -26.45  0.00433  0.0500  0.050
  283  5.700  -26.40  0.00435  0.0500  0.050
  284  5.700  -26.35  0.00439  0.0500  0.050
  285  5.700  -26.30  0.00441  0.0500  0.050
  286  5.700  -26.25  0.00445  0.0500  0.050
  287  5.700  -26.20  0.00447  0.0500  0.050
  288  5.700  -26.15  0.00451  0.0500  0.050
  289  5.700  -26.10  0.00453  0.0500  0.050
  290  5.700  -26.05  0.00461  0.0500  0.050
  291  5.700  -26.00  0.00469  0.0500  0.050
  292  5.700  -25.95  0.00478  0.0500  0.050
  293  5.700  -25.90  0.00486  0.0500  0.050
  294  5.700  -25.85  0.00495  0.0500  0.050
  295  5.700  -25.80  0.00503  0.0500  0.050
  296  5.700  -25.75  0.00512  0.0500  0.050
  297  5.700  -25.70  0.00520  0.0500  0.050
  298  5.700  -25.65  0.00529  0.0500  0.050
  299  5.700  -25.60  0.00537  0.0500  0.050
  300  5.700  -25.55  0.00546  0.0500  0.050
  301  5.700  -25.50  0.00554  0.0500  0.050
  302  5.700  -25.45  0.00563  0.0500  0.050
  303  5.700  -25.40  0.00571  0.0500  0.050
  304  5.700  -25.35  0.00580  0.0500  0.050
  305  5.700  -25.30  0.00588  0.0500  0.050
