# 2SLAQ selection function in NGP region (Croom et al. 2009, MNRAS, 392, 19)
# M1450 computed with imag corrected for host galaxy light (Croom et al. 2009, MNRAS, 392, 19) and Beta's SED
# selection function corrected for coverage completeness (not all targets observed, different for NGP and SGP regions, Fig 4 in Croom et al.)
# selection function corrected for spectroscopic completeness (redshift success, Fig 6b in Croom et al., only quality=1 redshifts considered)
# Tiles at z >= 2.2 removed from original file.
# Tile dz and dmag set using tiling.py with z_tolerance = 0.0100 and mag_tolerance = 0.0010; see unique values at end of file.
# Tile sizes are non-uniform only a low redshift due to host-galaxy correction.
# counter   z   M1450   p   dz   dmag 
  490  1.700  -23.94  0.67973  0.0500  0.250
  491  1.700  -23.69  0.73626  0.0500  0.250
  492  1.700  -23.44  0.73605  0.0500  0.250
  493  1.700  -23.19  0.66885  0.0500  0.250
  494  1.700  -22.94  0.58011  0.0500  0.250
  495  1.700  -22.69  0.54261  0.0500  0.250
  496  1.700  -22.44  0.47811  0.0500  0.250
  497  1.750  -26.26  0.94769  0.0500  0.250
  498  1.750  -26.01  0.92981  0.0500  0.250
  499  1.750  -25.76  0.93199  0.0500  0.250
  500  1.750  -25.51  0.91262  0.0500  0.250
  501  1.750  -25.26  0.91067  0.0500  0.250
  502  1.750  -25.01  0.85815  0.0500  0.250
  503  1.750  -24.76  0.80385  0.0500  0.250
  504  1.750  -24.51  0.77707  0.0500  0.250
  505  1.750  -24.26  0.76631  0.0500  0.250
  506  1.750  -24.01  0.68525  0.0500  0.250
  507  1.750  -23.76  0.74987  0.0500  0.250
  508  1.750  -23.51  0.73228  0.0500  0.250
  509  1.750  -23.26  0.67369  0.0500  0.250
  510  1.750  -23.01  0.56586  0.0500  0.250
  511  1.750  -22.76  0.54652  0.0500  0.255
  512  1.750  -22.50  0.49484  0.0500  0.260
  513  1.800  -26.33  0.94389  0.0500  0.250
  514  1.800  -26.08  0.92608  0.0500  0.250
  515  1.800  -25.83  0.93106  0.0500  0.250
  516  1.800  -25.58  0.91538  0.0500  0.250
  517  1.800  -25.33  0.91159  0.0500  0.250
  518  1.800  -25.08  0.85556  0.0500  0.250
  519  1.800  -24.83  0.80709  0.0500  0.250
  520  1.800  -24.58  0.77864  0.0500  0.250
  521  1.800  -24.33  0.76399  0.0500  0.250
  522  1.800  -24.08  0.68180  0.0500  0.250
  523  1.800  -23.83  0.74836  0.0500  0.250
  524  1.800  -23.58  0.74133  0.0500  0.250
  525  1.800  -23.33  0.67369  0.0500  0.250
  526  1.800  -23.08  0.59300  0.0500  0.250
  527  1.800  -22.83  0.55239  0.0500  0.250
  528  1.800  -22.58  0.49783  0.0500  0.250
  529  1.850  -26.40  0.94769  0.0500  0.250
  530  1.850  -26.15  0.92981  0.0500  0.250
  531  1.850  -25.90  0.93106  0.0500  0.250
  532  1.850  -25.65  0.91630  0.0500  0.250
  533  1.850  -25.40  0.90976  0.0500  0.250
  534  1.850  -25.15  0.86074  0.0500  0.250
  535  1.850  -24.90  0.80709  0.0500  0.250
  536  1.850  -24.65  0.78021  0.0500  0.250
  537  1.850  -24.40  0.76709  0.0500  0.250
  538  1.850  -24.15  0.68387  0.0500  0.250
  539  1.850  -23.90  0.74231  0.0500  0.250
  540  1.850  -23.65  0.74058  0.0500  0.250
  541  1.850  -23.40  0.67716  0.0500  0.250
  542  1.850  -23.15  0.60928  0.0500  0.250
  543  1.850  -22.90  0.56869  0.0500  0.250
  544  1.850  -22.65  0.50381  0.0500  0.250
  545  1.900  -26.47  0.94674  0.0500  0.250
  546  1.900  -26.22  0.92888  0.0500  0.250
  547  1.900  -25.97  0.93293  0.0500  0.250
  548  1.900  -25.72  0.91906  0.0500  0.250
  549  1.900  -25.47  0.90793  0.0500  0.250
  550  1.900  -25.22  0.85987  0.0500  0.250
  551  1.900  -24.97  0.80628  0.0500  0.250
  552  1.900  -24.72  0.77942  0.0500  0.250
  553  1.900  -24.47  0.76941  0.0500  0.250
  554  1.900  -24.22  0.68180  0.0500  0.250
  555  1.900  -23.97  0.74685  0.0500  0.250
  556  1.900  -23.72  0.74208  0.0500  0.250
  557  1.900  -23.47  0.67577  0.0500  0.250
  558  1.900  -23.22  0.61267  0.0500  0.250
  559  1.900  -22.97  0.58304  0.0500  0.255
  560  1.900  -22.71  0.51516  0.0500  0.260
  561  1.950  -26.52  0.94769  0.0500  0.250
  562  1.950  -26.27  0.92981  0.0500  0.250
  563  1.950  -26.02  0.93386  0.0500  0.250
  564  1.950  -25.77  0.91722  0.0500  0.250
  565  1.950  -25.52  0.91159  0.0500  0.250
  566  1.950  -25.27  0.85901  0.0500  0.250
  567  1.950  -25.02  0.80303  0.0500  0.250
  568  1.950  -24.77  0.77550  0.0500  0.250
  569  1.950  -24.52  0.76941  0.0500  0.250
  570  1.950  -24.27  0.68525  0.0500  0.250
  571  1.950  -24.02  0.74760  0.0500  0.250
  572  1.950  -23.77  0.74133  0.0500  0.250
  573  1.950  -23.52  0.68131  0.0500  0.250
  574  1.950  -23.27  0.61267  0.0500  0.250
  575  1.950  -23.02  0.58043  0.0500  0.250
  576  1.950  -22.77  0.52592  0.0500  0.250
  577  2.000  -26.58  0.94864  0.0500  0.250
  578  2.000  -26.33  0.93074  0.0500  0.250
  579  2.000  -26.08  0.93106  0.0500  0.250
  580  2.000  -25.83  0.91354  0.0500  0.250
  581  2.000  -25.58  0.91067  0.0500  0.250
  582  2.000  -25.33  0.85815  0.0500  0.250
  583  2.000  -25.08  0.80709  0.0500  0.250
  584  2.000  -24.83  0.78178  0.0500  0.250
  585  2.000  -24.58  0.76786  0.0500  0.250
  586  2.000  -24.33  0.68664  0.0500  0.250
  587  2.000  -24.08  0.74533  0.0500  0.250
  588  2.000  -23.83  0.74284  0.0500  0.250
  589  2.000  -23.58  0.67508  0.0500  0.250
  590  2.000  -23.33  0.61607  0.0500  0.250
  591  2.000  -23.08  0.58239  0.0500  0.250
  592  2.000  -22.83  0.52293  0.0500  0.250
  593  2.050  -26.63  0.94199  0.0500  0.250
  594  2.050  -26.38  0.92421  0.0500  0.250
  595  2.050  -26.13  0.92546  0.0500  0.250
  596  2.050  -25.88  0.91078  0.0500  0.250
  597  2.050  -25.63  0.90793  0.0500  0.250
  598  2.050  -25.38  0.85383  0.0500  0.250
  599  2.050  -25.13  0.80791  0.0500  0.250
  600  2.050  -24.88  0.77942  0.0500  0.250
  601  2.050  -24.63  0.76245  0.0500  0.250
  602  2.050  -24.38  0.68042  0.0500  0.250
  603  2.050  -24.13  0.74458  0.0500  0.250
  604  2.050  -23.88  0.73982  0.0500  0.250
  605  2.050  -23.63  0.66954  0.0500  0.250
  606  2.050  -23.38  0.59707  0.0500  0.250
  607  2.050  -23.13  0.56739  0.0500  0.250
  608  2.050  -22.88  0.51397  0.0500  0.250
  609  2.100  -26.67  0.93058  0.0500  0.250
  610  2.100  -26.42  0.91302  0.0500  0.250
  611  2.100  -26.17  0.91705  0.0500  0.250
  612  2.100  -25.92  0.90342  0.0500  0.250
  613  2.100  -25.67  0.88875  0.0500  0.250
  614  2.100  -25.42  0.84520  0.0500  0.250
  615  2.100  -25.17  0.79573  0.0500  0.250
  616  2.100  -24.92  0.76057  0.0500  0.250
  617  2.100  -24.67  0.74930  0.0500  0.250
  618  2.100  -24.42  0.67144  0.0500  0.250
  619  2.100  -24.17  0.71812  0.0500  0.250
  620  2.100  -23.92  0.72323  0.0500  0.250
  621  2.100  -23.67  0.65223  0.0500  0.250
  622  2.100  -23.42  0.56314  0.0500  0.250
  623  2.100  -23.17  0.54130  0.0500  0.250
  624  2.100  -22.92  0.47333  0.0500  0.250
  625  2.150  -26.71  0.87830  0.0500  0.250
  626  2.150  -26.46  0.86173  0.0500  0.250
  627  2.150  -26.21  0.87970  0.0500  0.250
  628  2.150  -25.96  0.83718  0.0500  0.250
  629  2.150  -25.71  0.83486  0.0500  0.250
  630  2.150  -25.46  0.79340  0.0500  0.250
  631  2.150  -25.21  0.74863  0.0500  0.250
  632  2.150  -24.96  0.71264  0.0500  0.250
  633  2.150  -24.71  0.71373  0.0500  0.250
  634  2.150  -24.46  0.62516  0.0500  0.250
  635  2.150  -24.21  0.67655  0.0500  0.250
  636  2.150  -23.96  0.67119  0.0500  0.250
  637  2.150  -23.71  0.60792  0.0500  0.250
  638  2.150  -23.46  0.52379  0.0500  0.250
  639  2.150  -23.21  0.48587  0.0500  0.250
  640  2.150  -22.96  0.43209  0.0500  0.250
# dzs = [ 0.05]
# dmags = [ 0.25   0.255  0.26   0.265  0.27   0.275  0.28   0.285  0.29   0.295  0.3
#  0.305  0.31   0.315  0.32   0.325  0.33   0.335  0.34   0.345]
