# Willott et al. (2010) selection function for CFHQS Deep Survey (4.47deg2)
# corrected for cosmology in M1450
# Tile dz and dmag set using tiling.py with z_tolerance = 0.0100 and mag_tolerance = 0.0010; see unique values at end of file.
# Tile sizes are non-uniform only at low redshift due to host-galaxy correction.
# counter   z   M1450   p   dz   dmag
  362  5.800  -24.90  0.23650  0.0250  0.100
  363  5.800  -24.80  0.24100  0.0250  0.100
  364  5.800  -24.70  0.24730  0.0250  0.100
  365  5.800  -24.60  0.25390  0.0250  0.100
  366  5.800  -24.50  0.25950  0.0250  0.100
  367  5.800  -24.40  0.26290  0.0250  0.100
  368  5.800  -24.30  0.26350  0.0250  0.100
  369  5.800  -24.20  0.26190  0.0250  0.100
  370  5.800  -24.10  0.26060  0.0250  0.100
  371  5.800  -24.00  0.26200  0.0250  0.100
  372  5.800  -23.90  0.26570  0.0250  0.100
  373  5.800  -23.80  0.26940  0.0250  0.100
  374  5.800  -23.70  0.27190  0.0250  0.100
  375  5.800  -23.60  0.27340  0.0250  0.100
  376  5.800  -23.50  0.27420  0.0250  0.100
  377  5.800  -23.40  0.27350  0.0250  0.100
  378  5.800  -23.30  0.26990  0.0250  0.100
  379  5.800  -23.20  0.26350  0.0250  0.100
  380  5.800  -23.10  0.25620  0.0250  0.100
  381  5.800  -23.00  0.25040  0.0250  0.100
  382  5.800  -22.90  0.24780  0.0250  0.100
  383  5.800  -22.80  0.24930  0.0250  0.100
  384  5.800  -22.70  0.25310  0.0250  0.100
  385  5.800  -22.60  0.25260  0.0250  0.100
  386  5.800  -22.50  0.24360  0.0250  0.100
  387  5.800  -22.40  0.22730  0.0250  0.100
  388  5.800  -22.30  0.21000  0.0250  0.100
  389  5.800  -22.20  0.19480  0.0250  0.100
  390  5.800  -22.10  0.17260  0.0250  0.100
  391  5.800  -22.00  0.13070  0.0250  0.100
  392  5.800  -21.90  0.08070  0.0250  0.100
  393  5.800  -21.80  0.03890  0.0250  0.100
  394  5.800  -21.70  0.01820  0.0250  0.100
  395  5.800  -21.60  0.00000  0.0250  0.100
  396  5.800  -21.50  0.00000  0.0250  0.100
  397  5.800  -21.40  0.00000  0.0250  0.100
  398  5.800  -21.30  0.00000  0.0250  0.100
  399  5.800  -21.20  0.00000  0.0250  0.100
