# Glikman et al. 2011 completeness in NDWFS field (1.71deg2) including spectroscopic incompleteness
# Tile dz and dmag set using tiling.py with z_tolerance = 0.0100 and mag_tolerance = 0.0010; see unique values at end of file.
# Tile sizes are non-uniform only a low redshift due to host-galaxy correction.
# counter   z   M1450   p   dz   dmag 
  118  3.520  -26.03  0.00000  0.0200  0.050
  119  3.520  -25.98  0.00000  0.0200  0.050
  120  3.520  -25.93  0.00000  0.0200  0.050
  121  3.520  -25.88  0.00000  0.0200  0.050
  122  3.520  -25.83  0.00000  0.0200  0.050
  123  3.520  -25.78  0.00000  0.0200  0.050
  124  3.520  -25.73  0.00000  0.0200  0.050
  125  3.520  -25.68  0.00000  0.0200  0.050
  126  3.520  -25.63  0.00000  0.0200  0.050
  127  3.520  -25.58  0.00000  0.0200  0.050
  128  3.520  -25.53  0.00000  0.0200  0.050
  129  3.520  -25.48  0.00000  0.0200  0.050
  130  3.520  -25.43  0.00000  0.0200  0.050
  131  3.520  -25.38  0.00000  0.0200  0.050
  132  3.520  -25.33  0.00000  0.0200  0.050
  133  3.520  -25.28  0.00000  0.0200  0.050
  134  3.520  -25.23  0.00000  0.0200  0.050
  135  3.520  -25.18  0.00000  0.0200  0.050
  136  3.520  -25.13  0.00000  0.0200  0.050
  137  3.520  -25.08  0.00000  0.0200  0.050
  138  3.520  -25.03  0.00000  0.0200  0.050
  139  3.520  -24.98  0.00000  0.0200  0.050
  140  3.520  -24.93  0.00000  0.0200  0.050
  141  3.520  -24.88  0.00000  0.0200  0.050
  142  3.520  -24.83  0.00000  0.0200  0.050
  143  3.520  -24.78  0.00000  0.0200  0.050
  144  3.520  -24.73  0.00000  0.0200  0.050
  145  3.520  -24.68  0.00000  0.0200  0.050
  146  3.520  -24.63  0.00000  0.0200  0.050
  147  3.520  -24.58  0.00000  0.0200  0.050
  148  3.520  -24.53  0.00000  0.0200  0.050
  149  3.520  -24.48  0.00000  0.0200  0.050
  150  3.520  -24.43  0.00000  0.0200  0.050
  151  3.520  -24.38  0.00000  0.0200  0.050
  152  3.520  -24.33  0.00000  0.0200  0.050
  153  3.520  -24.28  0.00000  0.0200  0.050
