# Data from La Plante et al. 2016 (ApJ 828 90).  Figure 9 top left panel.
#
# Column 1: z 
# Column 2: Q_HeIII fiducial 
2.503	0.996
2.537	0.938
2.584	0.880
2.630	0.816
2.708	0.732
2.767	0.656
2.840	0.587
2.942	0.510
3.030	0.445
3.125	0.382
3.221	0.333
3.382	0.255
3.528	0.197
3.758	0.132
3.995	0.088
4.199	0.061
4.352	0.046
4.599	0.032
4.859	0.022
5.109	0.016
5.308	0.011
5.568	0.007
5.792	0.007
5.985	0.003
6.183	0.006
6.424	0.004
6.626	0.003
6.893	0.003
6.992	0.003
