# Jiang et al. (2009) sample for SDSS Deep survey (195deg2, 21<zmag<21.8)
# corrected for cosmology in M1450
# counter  z     M1450  p        area   sample
        1  5.810 -25.00 0.83540  195.00  9
        2  5.870 -24.93 0.88060  195.00  9
        3  5.920 -25.47 0.87200  195.00  9
        4  6.000 -24.92 0.65360  195.00  9
