# Bongiorno et al. 2007, A&A, 472, 443: QLF of VVDS type1 AGN and SDSS DR3 (bright end)
# QSO emissivity for their parametric LDDE model at across the quoted redshift range 0<z<4
# Their LF is in rest-frame B band (in AB mag), conversion to M1450 with M1450=M_B+0.70
# emissivity calculated for M1450<-21 and M1450<-18 in units of 1e24 erg/s/Hz/Mpc^3
# counter   z      e1450_21 e1450_18 e912_21  e912_18
       97   1.94   9.7754  10.5380   7.3671   7.9418
       98   1.96   9.7658  10.5213   7.3598   7.9292
       99   1.98   9.7549  10.5034   7.3516   7.9158
      100   2.00   9.7428  10.4845   7.3425   7.9015
      101   2.02   9.7296  10.4646   7.3326   7.8865
      102   2.04   9.7154  10.4438   7.3219   7.8709
      103   2.06   9.7003  10.4221   7.3105   7.8545
      104   2.08   9.6842  10.3997   7.2984   7.8376
      105   2.10   9.5987  10.3078   7.2339   7.7684
      106   2.12   9.5145  10.2175   7.1705   7.7003
      107   2.14   9.4316  10.1284   7.1080   7.6331
      108   2.16   9.3499  10.0406   7.0464   7.5670
      109   2.18   9.2694   9.9542   6.9858   7.5019
      110   2.20   9.1901   9.8691   6.9260   7.4377
      111   2.22   9.1120   9.7852   6.8672   7.3745
      112   2.24   9.0351   9.7026   6.8092   7.3122
      113   2.26   8.9592   9.6211   6.7520   7.2508
      114   2.28   8.8845   9.5408   6.6957   7.1903
      115   2.30   8.8108   9.4617   6.6401   7.1307
      116   2.32   8.7381   9.3837   6.5854   7.0719
      117   2.34   8.6665   9.3068   6.5314   7.0140
      118   2.36   8.5959   9.2310   6.4782   6.9568
      119   2.38   8.5264   9.1563   6.4258   6.9005
      120   2.40   8.4577   9.0825   6.3740   6.8449
      121   2.42   8.3900   9.0099   6.3230   6.7902
      122   2.44   8.3233   8.9382   6.2727   6.7361
      123   2.46   8.2574   8.8675   6.2231   6.6829
      124   2.48   8.1925   8.7977   6.1741   6.6303
      125   2.50   8.1284   8.7289   6.1259   6.5784
      126   2.52   8.0652   8.6610   6.0782   6.5273
      127   2.54   8.0028   8.5941   6.0312   6.4768
      128   2.56   7.9413   8.5280   5.9849   6.4270
      129   2.58   7.8806   8.4628   5.9391   6.3779
      130   2.60   7.8207   8.3985   5.8939   6.3294
      131   2.62   7.7615   8.3350   5.8494   6.2815
      132   2.64   7.7032   8.2723   5.8054   6.2343
      133   2.66   7.6455   8.2104   5.7620   6.1877
      134   2.68   7.5887   8.1493   5.7191   6.1416
      135   2.70   7.5325   8.0890   5.6768   6.0962
      136   2.72   7.4771   8.0295   5.6350   6.0513
      137   2.74   7.4224   7.9708   5.5938   6.0071
      138   2.76   7.3684   7.9127   5.5531   5.9633
      139   2.78   7.3150   7.8554   5.5128   5.9201
      140   2.80   7.2623   7.7988   5.4731   5.8775
      141   2.82   7.2103   7.7430   5.4339   5.8354
      142   2.84   7.1589   7.6878   5.3952   5.7938
      143   2.86   7.1081   7.6332   5.3569   5.7527
      144   2.88   7.0580   7.5794   5.3191   5.7121
      145   2.90   7.0084   7.5262   5.2818   5.6720
      146   2.92   6.9595   7.4736   5.2449   5.6324
      147   2.94   6.9111   7.4217   5.2085   5.5933
      148   2.96   6.8633   7.3704   5.1725   5.5546
      149   2.98   6.8161   7.3197   5.1369   5.5164
      150   3.00   6.7695   7.2696   5.1017   5.4787
      151   3.02   6.7234   7.2201   5.0670   5.4414
      152   3.04   6.6778   7.1712   5.0327   5.4045
      153   3.06   6.6328   7.1228   4.9987   5.3680
      154   3.08   6.5883   7.0750   4.9652   5.3320
      155   3.10   6.5443   7.0278   4.9320   5.2964
      156   3.12   6.5008   6.9811   4.8993   5.2612
      157   3.14   6.4578   6.9349   4.8669   5.2264
      158   3.16   6.4153   6.8893   4.8348   5.1920
      159   3.18   6.3733   6.8442   4.8032   5.1580
      160   3.20   6.3318   6.7996   4.7719   5.1244
      161   3.22   6.2907   6.7555   4.7409   5.0912
      162   3.24   6.2501   6.7119   4.7103   5.0583
      163   3.26   6.2099   6.6687   4.6800   5.0258
      164   3.28   6.1702   6.6261   4.6501   4.9936
      165   3.30   6.1309   6.5839   4.6205   4.9619
      166   3.32   6.0921   6.5421   4.5912   4.9304
      167   3.34   6.0537   6.5009   4.5623   4.8993
      168   3.36   6.0156   6.4601   4.5336   4.8685
      169   3.38   5.9780   6.4197   4.5053   4.8381
      170   3.40   5.9408   6.3797   4.4772   4.8080
      171   3.42   5.9040   6.3402   4.4495   4.7782
      172   3.44   5.8676   6.3011   4.4221   4.7488
      173   3.46   5.8316   6.2625   4.3949   4.7196
      174   3.48   5.7960   6.2242   4.3681   4.6908
      175   3.50   5.7607   6.1863   4.3415   4.6622
      176   3.52   5.7258   6.1489   4.3152   4.6340
      177   3.54   5.6913   6.1118   4.2892   4.6061
