# Palanque-Delabrouille et al. 2013, A&A, 551, A29: QLF of variability-selected QSOs in BOSS+MMT survey
# I calculated the QSO emissivity for their parametric PLE model across the quoted redshift range 0.68<z<4
# Attention: 1. K correction is uncertain at z>2.6 due to Lya forest
#            2. They fit binned LFs and report just their parametric model fit instead of individual fits
#            3. They assume constant LF slopes with breaks at z=2.2, faint-end slope poorly constrained at z>2.6
#               -> discontinuity in emissivity at z=2.2
# Cosmology rescaled to our values, conversion from Mg(z=2) to M1450 with Lusso et al. spectral index
# emissivity calculated for M1450<-21 and M1450<-18 in units of 1e24 erg/s/Hz/Mpc^3
# counter   z      e1450_21 e1450_18 e912_21  e912_18
       92   2.50   7.4452   7.7574   5.6110   5.8463
       93   2.52   7.3178   7.6292   5.5150   5.7497
       94   2.54   7.1922   7.5028   5.4203   5.6544
       95   2.56   7.0685   7.3783   5.3271   5.5606
       96   2.58   6.9466   7.2555   5.2352   5.4680
       97   2.60   6.8264   7.1345   5.1446   5.3768
       98   2.62   6.7079   7.0153   5.0553   5.2870
       99   2.64   6.5912   6.8977   4.9674   5.1984
      100   2.66   6.4762   6.7819   4.8807   5.1111
      101   2.68   6.3629   6.6677   4.7953   5.0250
      102   2.70   6.2512   6.5552   4.7111   4.9403
      103   2.72   6.1412   6.4444   4.6282   4.8567
      104   2.74   6.0328   6.3352   4.5465   4.7744
      105   2.76   5.9260   6.2276   4.4661   4.6933
      106   2.78   5.8208   6.1216   4.3868   4.6135
      107   2.80   5.7172   6.0171   4.3087   4.5347
      108   2.82   5.6151   5.9142   4.2318   4.4572
      109   2.84   5.5146   5.8129   4.1560   4.3808
      110   2.86   5.4156   5.7130   4.0814   4.3055
      111   2.88   5.3181   5.6147   4.0079   4.2314
      112   2.90   5.2220   5.5178   3.9355   4.1584
      113   2.92   5.1274   5.4224   3.8642   4.0865
      114   2.94   5.0343   5.3284   3.7940   4.0157
      115   2.96   4.9425   5.2358   3.7249   3.9459
      116   2.98   4.8522   5.1447   3.6568   3.8772
      117   3.00   4.7633   5.0549   3.5898   3.8096
      118   3.02   4.6757   4.9665   3.5238   3.7430
      119   3.04   4.5895   4.8795   3.4589   3.6774
      120   3.06   4.5047   4.7938   3.3949   3.6128
      121   3.08   4.4211   4.7095   3.3319   3.5492
      122   3.10   4.3389   4.6264   3.2700   3.4866
      123   3.12   4.2579   4.5446   3.2089   3.4250
      124   3.14   4.1783   4.4641   3.1489   3.3643
      125   3.16   4.0998   4.3848   3.0898   3.3046
      126   3.18   4.0226   4.3068   3.0316   3.2457
      127   3.20   3.9467   4.2300   2.9744   3.1879
      128   3.22   3.8719   4.1544   2.9180   3.1309
      129   3.24   3.7983   4.0800   2.8626   3.0748
      130   3.26   3.7259   4.0068   2.8080   3.0196
      131   3.28   3.6547   3.9347   2.7543   2.9653
      132   3.30   3.5846   3.8638   2.7015   2.9119
      133   3.32   3.5156   3.7940   2.6495   2.8593
      134   3.34   3.4478   3.7253   2.5984   2.8075
      135   3.36   3.3810   3.6577   2.5481   2.7566
      136   3.38   3.3154   3.5912   2.4986   2.7064
      137   3.40   3.2508   3.5257   2.4499   2.6571
      138   3.42   3.1872   3.4614   2.4020   2.6086
      139   3.44   3.1247   3.3980   2.3549   2.5609
      140   3.46   3.0632   3.3357   2.3086   2.5139
      141   3.48   3.0028   3.2744   2.2630   2.4677
      142   3.50   2.9433   3.2141   2.2182   2.4223
      143   3.52   2.8848   3.1548   2.1741   2.3776
      144   3.54   2.8273   3.0964   2.1308   2.3336
      145   3.56   2.7708   3.0390   2.0882   2.2903
      146   3.58   2.7152   2.9826   2.0463   2.2478
      147   3.60   2.6605   2.9271   2.0050   2.2060
      148   3.62   2.6067   2.8725   1.9645   2.1648
      149   3.64   2.5539   2.8188   1.9247   2.1244
      150   3.66   2.5019   2.7660   1.8855   2.0846
      151   3.68   2.4508   2.7141   1.8470   2.0454
      152   3.70   2.4006   2.6630   1.8092   2.0070
      153   3.72   2.3513   2.6128   1.7720   1.9691
      154   3.74   2.3028   2.5635   1.7354   1.9319
      155   3.76   2.2551   2.5149   1.6995   1.8954
      156   3.78   2.2082   2.4672   1.6642   1.8594
      157   3.80   2.1622   2.4203   1.6295   1.8241
      158   3.82   2.1169   2.3742   1.5954   1.7893
      159   3.84   2.0724   2.3289   1.5618   1.7552
      160   3.86   2.0287   2.2844   1.5289   1.7216
      161   3.88   1.9858   2.2406   1.4965   1.6886
      162   3.90   1.9436   2.1975   1.4647   1.6561
      163   3.92   1.9021   2.1552   1.4335   1.6243
      164   3.94   1.8614   2.1137   1.4028   1.5929
      165   3.96   1.8214   2.0728   1.3727   1.5621
      166   3.98   1.7821   2.0326   1.3430   1.5319
      167   4.00   1.7435   1.9932   1.3139   1.5021
