# Palanque-Delabrouille et al. 2016, A&A, 587, A41: QLF of variability-selected QSOs in eBOSS
# I calculated the QSO emissivity for their parametric PLE+LEDE model across the quoted redshift range 0.68<z<4
# Attention: 1. Apparently wrong K correction (Caditz 2017)
#            2. K correction is uncertain at z>2.6 due to Lya forest
#            3. They fit binned LFs
#            4. They assume a constant faint-end slope which is poorly constrained by their data at z>2.6
# Cosmology rescaled to our values, conversion from Mg(z=2) to M1450 with Lusso et al. spectral index
# emissivity calculated for M1450<-21 and M1450<-18 in units of 1e24 erg/s/Hz/Mpc^3
# counter   z      e1450_21 e1450_18 e912_21  e912_18
        1   0.68   1.4498   1.9975   1.0926   1.5054
        2   0.70   1.5442   2.1051   1.1638   1.5865
        3   0.72   1.6426   2.2168   1.2379   1.6707
        4   0.74   1.7451   2.3327   1.3152   1.7580
        5   0.76   1.8517   2.4528   1.3955   1.8485
        6   0.78   1.9625   2.5772   1.4790   1.9423
        7   0.80   2.0774   2.7060   1.5656   2.0393
        8   0.82   2.1967   2.8390   1.6555   2.1396
        9   0.84   2.3202   2.9765   1.7486   2.2432
       10   0.86   2.4480   3.1183   1.8449   2.3501
       11   0.88   2.5801   3.2645   1.9445   2.4603
       12   0.90   2.7165   3.4151   2.0473   2.5738
       13   0.92   2.8573   3.5701   2.1534   2.6906
       14   0.94   3.0023   3.7295   2.2627   2.8107
       15   0.96   3.1517   3.8932   2.3752   2.9340
       16   0.98   3.3053   4.0611   2.4910   3.0606
       17   1.00   3.4631   4.2334   2.6099   3.1904
       18   1.02   3.6250   4.4098   2.7319   3.3234
       19   1.04   3.7910   4.5903   2.8571   3.4594
       20   1.06   3.9611   4.7748   2.9852   3.5985
       21   1.08   4.1351   4.9633   3.1163   3.7405
       22   1.10   4.3129   5.1556   3.2503   3.8855
       23   1.12   4.4944   5.3516   3.3871   4.0332
       24   1.14   4.6795   5.5512   3.5267   4.1836
       25   1.16   4.8681   5.7542   3.6688   4.3366
       26   1.18   5.0600   5.9605   3.8134   4.4921
       27   1.20   5.2551   6.1700   3.9604   4.6499
       28   1.22   5.4531   6.3823   4.1097   4.8099
       29   1.24   5.6540   6.5974   4.2611   4.9720
       30   1.26   5.8575   6.8150   4.4145   5.1360
       31   1.28   6.0635   7.0350   4.5696   5.3018
       32   1.30   6.2716   7.2570   4.7265   5.4692
       33   1.32   6.4817   7.4810   4.8848   5.6379
       34   1.34   6.6935   7.7065   5.0445   5.8079
       35   1.36   6.9068   7.9334   5.2053   5.9789
       36   1.38   7.1214   8.1613   5.3669   6.1507
       37   1.40   7.3369   8.3901   5.5293   6.3231
       38   1.42   7.5531   8.6194   5.6923   6.4959
       39   1.44   7.7696   8.8489   5.8555   6.6689
       40   1.46   7.9863   9.0784   6.0188   6.8418
       41   1.48   8.2028   9.3074   6.1819   7.0144
       42   1.50   8.4187   9.5357   6.3447   7.1865
       43   1.52   8.6338   9.7630   6.5068   7.3577
       44   1.54   8.8478   9.9888   6.6680   7.5279
       45   1.56   9.0602  10.2129   6.8281   7.6969
       46   1.58   9.2709  10.4351   6.9869   7.8643
       47   1.60   9.4794  10.6548   7.1440   8.0298
       48   1.62   9.6854  10.8717   7.2993   8.1933
       49   1.64   9.8886  11.0856   7.4524   8.3545
       50   1.66  10.0886  11.2959   7.6031   8.5130
       51   1.68  10.2851  11.5026   7.7512   8.6688
       52   1.70  10.4777  11.7050   7.8964   8.8213
       53   1.72  10.6662  11.9030   8.0385   8.9706
       54   1.74  10.8502  12.0961   8.1771   9.1161
       55   1.76  11.0293  12.2841   8.3121   9.2578
