# 2SLAQ sample in SGP region (Croom et al. 2009, MNRAS, 392, 19; Croom et al. 2009, MNRAS, 399, 1755)
# 3663 QSOs, 0.4<z<2.6, gmag_dered<21.85, 64.2deg2, range 2.2<z<2.6 likely superseded by BOSS
# sample includes QSOs previously observed by SDSS and 2QZ, minor double-counting with z<2.2 SDSS sample
# M1450 computed with gmag corrected for host galaxy light (Croom et al. 2009, MNRAS, 392, 19) and Beta's SED
# Croom et al.: host galaxy contribution significant and model-dependent at z<0.4 so only z>0.4 QSOs considered
# selection function corrected for coverage completeness (not all targets observed, different for NGP and SGP regions, Fig 4 in catalog paper)
# selection function corrected for spectroscopic completeness (redshift success, Fig 6b in catalog paper, only quality=1 redshifts considered)
# counter  z     M1450  p       area    sample
      227  0.634 -20.51 0.26316   64.20 15
      228  0.637 -22.13 0.31928   64.20 15
      229  0.637 -20.90 0.41650   64.20 15
      230  0.638 -22.68 0.53685   64.20 15
      231  0.638 -20.20 0.22527   64.20 15
      232  0.644 -23.61 0.82058   64.20 15
      233  0.644 -22.09 0.31928   64.20 15
      234  0.647 -23.74 0.82058   64.20 15
      235  0.647 -22.81 0.69295   64.20 15
      236  0.648 -21.01 0.47473   64.20 15
      237  0.648 -23.10 0.78287   64.20 15
      238  0.649 -23.24 0.78287   64.20 15
      239  0.649 -22.19 0.31928   64.20 15
      240  0.649 -21.40 0.35323   64.20 15
      241  0.649 -20.37 0.22527   64.20 15
      242  0.650 -22.63 0.53685   64.20 15
      243  0.651 -20.90 0.41650   64.20 15
      244  0.651 -23.16 0.78287   64.20 15
      245  0.652 -22.75 0.53685   64.20 15
      246  0.652 -23.12 0.78287   64.20 15
      247  0.654 -20.71 0.26316   64.20 15
      248  0.654 -21.54 0.22647   64.20 15
      249  0.655 -22.40 0.37976   64.20 15
      250  0.656 -20.94 0.41650   64.20 15
      251  0.656 -22.66 0.53685   64.20 15
      252  0.657 -22.08 0.31928   64.20 15
      253  0.658 -21.43 0.35323   64.20 15
      254  0.659 -21.18 0.47473   64.20 15
      255  0.660 -20.22 0.18994   64.20 15
      256  0.660 -20.66 0.26316   64.20 15
      257  0.660 -22.54 0.37976   64.20 15
      258  0.662 -23.00 0.69295   64.20 15
      259  0.663 -23.57 0.82058   64.20 15
      260  0.664 -22.48 0.37976   64.20 15
      261  0.667 -22.43 0.37976   64.20 15
      262  0.668 -23.36 0.83712   64.20 15
      263  0.668 -20.73 0.26316   64.20 15
      264  0.669 -23.23 0.78287   64.20 15
      265  0.670 -21.17 0.47473   64.20 15
      266  0.670 -22.53 0.37976   64.20 15
      267  0.670 -21.25 0.47473   64.20 15
      268  0.671 -23.27 0.78287   64.20 15
      269  0.671 -21.06 0.41650   64.20 15
      270  0.671 -21.44 0.35323   64.20 15
      271  0.672 -21.20 0.47473   64.20 15
      272  0.675 -23.06 0.69295   64.20 15
      273  0.675 -20.85 0.41650   64.20 15
      274  0.676 -21.59 0.37560   64.20 15
      275  0.679 -20.95 0.47379   64.20 15
      276  0.682 -23.29 0.79886   64.20 15
      277  0.683 -22.08 0.33130   64.20 15
      278  0.683 -23.98 0.79551   64.20 15
