# Uniform SDSS DR7 QSO sample with McGreer et al. (2013) selection function
# 148 QSOs, 4.7<z<5.1, 6248deg2 (Shen & Kelly 2012)
# counter  z     M1450  p       area    sample
      113  4.927 -27.68 0.69041 6248.00  16
      114  4.933 -26.72 0.72200 6248.00  16
      115  4.934 -27.12 0.69944 6248.00  16
      116  4.934 -26.96 0.69041 6248.00  16
      117  4.936 -26.87 0.69493 6248.00  16
      118  4.943 -27.66 0.69041 6248.00  16
      119  4.945 -27.34 0.70395 6248.00  16
      120  4.950 -27.02 0.58662 6248.00  16
      121  4.956 -26.75 0.57760 6248.00  16
      122  4.958 -25.99 0.16696 6248.00  16
      123  4.961 -27.07 0.54601 6248.00  16
      124  4.967 -28.17 0.45576 6248.00  16
      125  4.978 -27.05 0.54601 6248.00  16
      126  4.984 -26.78 0.57760 6248.00  16
      127  4.996 -27.27 0.56858 6248.00  16
      128  4.998 -26.58 0.62273 6248.00  16
      129  5.004 -27.18 0.40612 6248.00  16
      130  5.005 -27.00 0.43771 6248.00  16
      131  5.010 -26.17 0.37454 6248.00  16
      132  5.011 -26.51 0.48284 6248.00  16
      133  5.015 -26.77 0.47381 6248.00  16
      134  5.018 -26.29 0.47832 6248.00  16
      135  5.022 -26.70 0.50089 6248.00  16
      136  5.023 -25.90 0.00903 6248.00  16
      137  5.025 -26.65 0.50089 6248.00  16
      138  5.026 -27.01 0.43771 6248.00  16
      139  5.030 -26.88 0.46027 6248.00  16
      140  5.031 -26.26 0.47832 6248.00  16
      141  5.032 -26.40 0.50540 6248.00  16
      142  5.037 -26.82 0.47381 6248.00  16
      143  5.038 -26.62 0.45576 6248.00  16
      144  5.050 -26.46 0.48284 6248.00  16
      145  5.059 -25.81 0.00000 6248.00  16
      146  5.073 -26.54 0.35197 6248.00  16
      147  5.084 -26.65 0.31587 6248.00  16
      148  5.091 -26.62 0.35197 6248.00  16
