# counter  z     Mi(z=2) p      area     sample
      116  2.204 -25.76 0.38550 2236.00  1
      117  2.204 -25.20 0.27907 2236.00  1
      118  2.204 -25.62 0.39027 2236.00  1
      119  2.204 -25.36 0.25242 2236.00  1
      120  2.204 -25.64 0.40330 2236.00  1
      121  2.204 -24.07 0.00000 2236.00  1
      122  2.204 -24.41 0.10001 2236.00  1
      123  2.204 -24.88 0.21882 2236.00  1
      124  2.204 -24.93 0.22860 2236.00  1
      125  2.204 -24.95 0.20574 2236.00  1
      126  2.204 -23.78 0.00000 2236.00  1
      127  2.204 -24.77 0.16970 2236.00  1
      128  2.204 -26.76 0.39854 2236.00  1
      129  2.204 -26.86 0.47254 2236.00  1
      130  2.205 -24.63 0.14647 2236.00  1
      131  2.205 -25.83 0.32308 2236.00  1
      132  2.205 -25.50 0.26999 2236.00  1
      133  2.205 -24.50 0.08780 2236.00  1
      134  2.205 -24.95 0.21772 2236.00  1
      135  2.205 -24.53 0.12666 2236.00  1
      136  2.205 -25.99 0.40305 2236.00  1
      137  2.205 -26.38 0.43780 2236.00  1
      138  2.205 -25.88 0.33159 2236.00  1
      139  2.205 -25.20 0.28326 2236.00  1
      140  2.205 -24.53 0.12856 2236.00  1
      141  2.205 -25.58 0.30681 2236.00  1
      142  2.205 -24.67 0.16960 2236.00  1
      143  2.205 -24.67 0.16017 2236.00  1
      144  2.205 -26.47 0.46390 2236.00  1
      145  2.205 -26.04 0.41443 2236.00  1
      146  2.205 -25.06 0.26459 2236.00  1
      147  2.205 -25.69 0.37342 2236.00  1
      148  2.205 -27.07 0.48654 2236.00  1
      149  2.205 -24.42 0.08355 2236.00  1
      150  2.205 -26.04 0.45032 2236.00  1
      151  2.205 -24.61 0.11926 2236.00  1
      152  2.205 -27.64 0.36010 2236.00  1
      153  2.205 -24.37 0.09977 2236.00  1
      154  2.205 -25.71 0.40330 2236.00  1
      155  2.205 -26.28 0.54299 2236.00  1
      156  2.205 -24.44 0.07525 2236.00  1
      157  2.205 -25.24 0.24658 2236.00  1
      158  2.205 -26.10 0.46320 2236.00  1
      159  2.205 -25.47 0.27620 2236.00  1
      160  2.205 -26.90 0.43832 2236.00  1
      161  2.205 -26.38 0.40926 2236.00  1
      162  2.205 -25.83 0.30513 2236.00  1
      163  2.205 -26.16 0.45146 2236.00  1
      164  2.205 -27.18 0.42210 2236.00  1
      165  2.205 -25.91 0.35000 2236.00  1
      166  2.206 -25.76 0.35193 2236.00  1
      167  2.206 -25.05 0.27720 2236.00  1
      168  2.206 -25.15 0.29070 2236.00  1
      169  2.206 -25.60 0.33520 2236.00  1
      170  2.206 -24.65 0.16960 2236.00  1
      171  2.206 -24.40 0.10582 2236.00  1
      172  2.206 -26.02 0.46320 2236.00  1
      173  2.206 -26.79 0.41360 2236.00  1
      174  2.206 -23.93 0.00000 2236.00  1
      175  2.206 -25.52 0.32954 2236.00  1
      176  2.206 -25.55 0.33520 2236.00  1
      177  2.206 -24.81 0.23350 2236.00  1
      178  2.206 -25.80 0.40690 2236.00  1
      179  2.206 -25.02 0.27324 2236.00  1
      180  2.206 -26.18 0.44610 2236.00  1
      181  2.206 -24.60 0.13680 2236.00  1
      182  2.206 -24.44 0.08372 2236.00  1
      183  2.206 -25.69 0.39903 2236.00  1
      184  2.206 -25.50 0.24858 2236.00  1
      185  2.206 -24.61 0.12899 2236.00  1
      186  2.206 -25.88 0.29998 2236.00  1
      187  2.207 -25.43 0.27620 2236.00  1
      188  2.207 -24.76 0.16970 2236.00  1
      189  2.207 -26.96 0.48457 2236.00  1
      190  2.207 -25.08 0.27720 2236.00  1
      191  2.207 -25.79 0.38839 2236.00  1
      192  2.207 -26.14 0.47400 2236.00  1
      193  2.207 -24.89 0.22219 2236.00  1
      194  2.207 -24.80 0.16162 2236.00  1
      195  2.207 -25.11 0.26694 2236.00  1
      196  2.207 -24.70 0.16748 2236.00  1
      197  2.207 -27.14 0.42210 2236.00  1
      198  2.207 -25.21 0.29070 2236.00  1
      199  2.207 -25.89 0.34223 2236.00  1
      200  2.207 -26.56 0.45400 2236.00  1
